id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
628895608371337995,Mansarda luminosa e romantica,35326764,Miriam,,Rifredi,43.796051,11.230836,Private room,49,2,3,2022-06-09,3,3,350,3,
619950088850215171,Dandy Suite on the Arno River,1738952,Manfredi,,Centro Storico,43.771664,11.241281,Entire home/apt,85,15,0,,,2,271,0,
629072492072705508,A due passi dal Duomo 1,358874101,Natia,,Centro Storico,43.774791241205094,11.253903694152743,Entire home/apt,99,1,0,,,3,346,0,
615630291468402980,"Family-Friendly Villa 'Ridente - Settignano' with View of Florence, Garden & Pool",431986242,Bookiply,,Campo di Marte,43.78362959242484,11.327222675561469,Entire home/apt,365,1,0,,,4,355,0,
615635662373804619,"Apartment 'Cristina Firenze' with Balcony, Garden & Wi-Fi",431986242,Bookiply,,Campo di Marte,43.789552223011626,11.26926725930625,Entire home/apt,89,1,1,2022-05-21,1,4,359,1,
619959372538559171,"Stanza con terrazzo&bagno privato,Cascine Peretola",310897245,Benedetta,,Rifredi,43.79765271785026,11.192874131403839,Private room,85,1,0,,,1,304,0,
615640328992452084,Cashmere apartment a stone's throw from the Duomo,425996013,Newtopique,,Centro Storico,43.77351379394531,11.25419807434082,Entire home/apt,340,1,5,2022-06-07,5,8,314,5,
629374555987506979,Florence House San Lorenzo,13656644,Luciana,,Centro Storico,43.77599,11.254117,Entire home/apt,122,2,2,2022-06-06,2,1,115,2,
629495143656267747,Super central 3 bedrooms Saltarelli apartment,459702131,Luca,,Centro Storico,43.76923,11.254635,Entire home/apt,250,2,3,2022-06-05,3,1,112,3,
619969131042630021,Central Florence apartment,174761297,Geanina,,Centro Storico,43.780475793135146,11.241079293117892,Entire home/apt,130,2,3,2022-05-30,2.65,1,71,3,
629607717712908804,Stylish Dome's Apartment,30862279,Florjan,,Centro Storico,43.773447191958915,11.258441020061749,Entire home/apt,269,1,0,,,25,349,0,
619989455441228726,Via dell'Oriuolo Apartment,452968112,Istay,,Centro Storico,43.771828,11.262906,Entire home/apt,453,1,0,,,28,21,0,
629794353691147938,Amazing Central Apartment,30862279,Florjan,,Centro Storico,43.776089429506065,11.257389652231518,Entire home/apt,240,1,0,,,25,354,0,
630076200465155019,Maggio apartment for 6 persons.,107126815,Elena - Interhome Group,,Centro Storico,43.76563,11.2484,Entire home/apt,15,1,0,,,2,303,0,
615641469681254748,Lovely Ponte vecchio Apartment,243313249,Natalia & Alberto,,Centro Storico,43.76757668715868,11.250580964954809,Entire home/apt,61,1,3,2022-05-29,2.37,3,332,3,
619996454786499375,Pilastri Apartment,452968112,Istay,,Centro Storico,43.77351,11.264294,Entire home/apt,730,1,0,,,28,17,0,
620020468848615614,Luxury Suite  Duomo Firenze,369221113,Gabriele,,Centro Storico,43.771276781647956,11.252828294491431,Private room,63,1,3,2022-06-02,3,2,325,3,
620094281575421968,Mezzo Apartment,452968112,Istay,,Centro Storico,43.772118,11.26449,Entire home/apt,512,1,0,,,28,54,0,
615655669508165649,Vinegia Apartment,452968112,Istay,,Centro Storico,43.76878,11.258619,Entire home/apt,605,1,0,,,28,28,0,
615666137399307671,Por Santa Maria Apartment,452968112,Istay,,Centro Storico,43.76936,11.254567,Entire home/apt,611,1,0,,,28,43,0,
630124772858968042,Nice Apartment Near Train Station,226037186,Federico,,Centro Storico,43.7748,11.24183,Entire home/apt,491,3,1,2022-05-30,1,13,86,1,
620251791104700799,Casa Boss Dante Fi centro,45605559,Francesco,,Campo di Marte,43.786545,11.262867,Private room,63,1,0,,,9,315,0,
630143809094636125,Relais Campanile Adelaide,39056615,Grazia,,Centro Storico,43.7747957897941,11.25708260799108,Entire home/apt,119,1,0,,,5,264,0,
615666730071129507,Mezza Caccia Studio in amazing Oltrarno,456119248,Laura,,Centro Storico,43.768158,11.24552,Entire home/apt,179,2,0,,,2,128,0,
634664965517505423,"[6 MIN DUOMO, 3 MIN PONTE VECCHIO]",5250966,Bruna,,Centro Storico,43.771265639582666,11.250159502029424,Entire home/apt,168,3,0,,,2,148,0,
620324535490250562,Gorgeous Space in Super Central Boutique Hotel,30862279,Florjan,,Centro Storico,43.780994,11.241102,Private room,216,1,3,2022-05-25,2.81,25,359,3,
630169829302360917,Stilfuld lejlighed i hjertet af Firenze,304668817,Frederikke,,Centro Storico,43.764902448118654,11.249221447981762,Entire home/apt,250,3,1,2022-05-29,1,1,71,1,
630246319466632999,Pandolfini Atelier,249850421,ApartmentsFlorence,,Centro Storico,43.77179,11.25884,Entire home/apt,254,1,0,,,11,66,0,
620333046893139048,Gorgeous Space in Super Central Boutique Hotel,30862279,Florjan,,Centro Storico,43.780055664631846,11.239985925250437,Private room,250,1,1,2022-05-25,1,25,356,1,
635191836433737826,San Niccolò Apartment,51561154,Giulio,,Centro Storico,43.764374,11.261741,Entire home/apt,124,2,1,2022-06-09,1,8,268,1,
620337566399329271,Gorgeous Space in Super Central Boutique Hotel,30862279,Florjan,,Centro Storico,43.780038386398296,11.240147930139036,Private room,267,1,0,,,25,361,0,
620342117874072057,Gorgeous Space in Super Central Boutique Hotel,30862279,Florjan,,Centro Storico,43.780506930284716,11.24190037939799,Private room,246,1,6,2022-05-28,5.14,25,361,6,
620346658552174776,Gorgeous Space in Super Central Boutique Hotel,30862279,Florjan,,Centro Storico,43.781389269058494,11.23998294302284,Private room,282,1,3,2022-05-28,3,25,356,3,
635218470557619315,Mamo Florence - Geordie Apartment,26894194,Mamo,,Centro Storico,43.773846049211514,11.270017761639421,Entire home/apt,400,1,0,,,92,350,0,
620350381120322697,Gorgeous Space in Super Central Boutique Hotel,30862279,Florjan,,Centro Storico,43.78049654050874,11.242176726530518,Private room,307,1,5,2022-05-27,5,25,359,5,
620353625754272355,Gorgeous Space in Super Central Boutique Hotel,30862279,Florjan,,Centro Storico,43.78056,11.24225,Private room,244,1,2,2022-05-25,2,25,344,2,
630427234730736125,L'Oasi del Cervo,459928521,P Greco,,Rifredi,43.793491,11.162178,Entire home/apt,216,1,0,,,1,95,0,
620392990884086401,Residenza Quartieri Storici - 4 guests suite,2966846,Francesco,,Centro Storico,43.77451510667167,11.254607095178379,Private room,316,1,3,2022-05-26,3,10,347,3,
630774185654662240,Sartoria Apartment In Piazza Santa Croce,362247,Sid,,Centro Storico,43.768646,11.260461,Entire home/apt,169,2,1,2022-05-27,1,38,347,1,
635296651007319942,Art Panicale confortable apartment,35940083,Anisia,,Centro Storico,43.777271,11.253361,Entire home/apt,127,1,0,,,12,130,0,
620634186458208427,IL CHIOSTRINO CAMERA  2,439500895,Marco,,Centro Storico,43.768291,11.242206,Private room,230,1,3,2022-06-05,3,2,321,3,
635307824426092698,Grand Palace Apartment in Central Florence,253272393,Emanuele,,Centro Storico,43.77171574438017,11.241641489597967,Entire home/apt,110,1,0,,,2,36,0,
630869789167904080,Beautiful and Elegant Apartment in Florence,321243800,Nicole,,Centro Storico,43.778781595073625,11.243726449912764,Entire home/apt,189,1,0,,,9,348,0,
620668021481129117,"HouseKatti2, the heart of Florence: private room2",457708760,Maria,,Centro Storico,43.77684833961861,11.253753913685811,Private room,160,2,0,,,3,357,0,
630880905956934577,Impressive 4 bedroom apartment in front of Pitti Palace. Piazza Pitti I,459881724,Genteel Home Italy,,Centro Storico,43.76560679524789,11.248399165136307,Entire home/apt,806,1,0,,,2,333,0,
635309509383479308,Appartamento San Gallo,452968112,Istay,,Centro Storico,43.77765726326195,11.25752979666873,Entire home/apt,453,1,0,,,28,15,0,
635420305610098040,La casina di Cris,25187595,Cristina,,Rifredi,43.789219,11.244499,Entire home/apt,51,2,1,2022-05-31,1,1,30,1,
620690256094419070,"HouseKatti2, the heart of Florence: private room1",457708760,Maria,,Centro Storico,43.776751621540086,11.253687398365335,Private room,174,2,0,,,3,355,0,
630885826534092299,Cozy and Elegant Suite for two in Florence,321243800,Nicole,,Centro Storico,43.780974193721526,11.244409890882874,Entire home/apt,189,1,0,,,9,330,0,
620708693701936087,🌙Firenze moon light⭐️,43510523,Laura,,Campo di Marte,43.770848522099875,11.27315219052728,Entire home/apt,100,3,0,,,2,40,0,
630889146577204093,Appartamento San Niccoló G&G,119633891,Gregorio,,Centro Storico,43.764492,11.263597,Entire home/apt,82,2,3,2022-06-08,3,3,153,3,
630894618422984522,Nice 2 bedroom apartment in front of Pitti Palace. Piazza Pitti II,459881724,Genteel Home Italy,,Centro Storico,43.767050818412365,11.248937275198823,Entire home/apt,462,1,0,,,2,342,0,
620764594398329349,"A casa di Mena, nella camera bianca, sarete ospiti graditi",93973029,Filomena,,Campo di Marte,43.76751,11.28338,Private room,60,1,1,2022-05-15,1,2,289,1,
630945341978801423,Santa Croce View 1,23904874,Edoardo E Michela,,Centro Storico,43.76888995934645,11.262047305293613,Entire home/apt,289,2,0,,,154,344,0,
635424320715868136,Monolocale - Studio -  Centro Storico - Old Town,458138,Beatrice,,Centro Storico,43.77304544513104,11.264760903908565,Entire home/apt,80,1,1,2022-06-09,1,1,320,1,
620768367146292541,Luxury Suite in Florence-Hosted by Sweetstay,76556384,Andrea,,Centro Storico,43.77480658943151,11.243911948274114,Entire home/apt,122,1,5,2022-06-01,5,54,320,5,
630953988723978946,Santa Croce View 2,23904874,Edoardo E Michela,,Centro Storico,43.769628151994866,11.260270214167853,Entire home/apt,509,2,1,2022-06-07,1,154,347,1,
620818583183425846,Cestello Villa In Town,5228552,Stefano,,Centro Storico,43.771135303646155,11.243104231618734,Entire home/apt,477,3,0,,,36,163,0,
630964129278347183,Santa Croce View 3,23904874,Edoardo E Michela,,Centro Storico,43.7698480111778,11.260002129195563,Entire home/apt,559,2,0,,,154,346,0,
635446198605427067,"Stanza privata , private room near city center",461081197,Nuria,,Rifredi,43.80305941726102,11.240169496200812,Private room,46,1,1,2022-06-02,1,1,348,1,
620841584261251164,SPIRIT OF FLORENCE Boutique - Quadruple room,902997,Gregorio,,Centro Storico,43.766541,11.247841,Private room,136,1,0,,,5,59,0,
635451349003474877,Private Room+Bathroom in Shared Apartment,3668960,Alice,,Centro Storico,43.778549141073064,11.255259163441556,Private room,90,3,0,,,1,345,0,
635472303020704572,Tripolina suite-  Santa Croce,157809998,Diana,,Centro Storico,43.76742158499193,11.265056155017765,Entire home/apt,150,2,0,,,5,351,0,
631002141235595097,Camera doppia con letto Francese a Firenze,217974524,Caterina,,Centro Storico,43.775136545811705,11.244956483037258,Private room,64,1,5,2022-06-06,5,1,27,5,
620858312060575554,Big apartment a stone's throw from the Duomo,425996013,Newtopique,,Centro Storico,43.77351379394531,11.25419807434082,Entire home/apt,325,1,2,2022-05-30,2,8,310,2,
620862336195156811,Maison Porcellana,7439057,Rita E Gisella,,Centro Storico,43.77331746779325,11.246507123859582,Entire home/apt,400,1,0,,,8,187,0,
631012095837354306,Roommo Mille Apartment,7439057,Rita E Gisella,,Campo di Marte,43.7861394268536,11.271469976872813,Entire home/apt,240,1,0,,,8,166,0,
631023215995192129,Gli Avelli Apartment,7439057,Rita E Gisella,,Centro Storico,43.77477189650383,11.248912566702476,Entire home/apt,1000,1,0,,,8,199,0,
620885695897079830,Giglio in Florence,457756619,Albatros S.A.S,,Centro Storico,43.774903005086315,11.251399069812226,Entire home/apt,265,2,1,2022-05-15,1,1,124,1,
631069502526608458,Music studio in Marignolle,48669556,Davide,,Gavinana Galluzzo,43.756649,11.22619,Entire home/apt,90,1,4,2022-06-04,4,1,352,4,
635561290935889496,appartamento in centro di Firenze,47439569,Weidan,,Centro Storico,43.77664654565314,11.25320441143378,Private room,36,1,0,,,2,325,0,
635655498648613296,TOSCANELLA STUDIO TOPAZIO,355555977,Italy,,Centro Storico,43.76711644938751,11.24934698369313,Entire home/apt,134,1,2,2022-06-08,2,11,354,2,
635664972681112673,TOSCANELLA STUDIO QUARZO,355555977,Italy,,Centro Storico,43.76755253816765,11.250833665425612,Entire home/apt,127,1,2,2022-06-09,2,11,352,2,
620925983215566078,Super Central Apartment With Terrace,30862279,Florjan,,Centro Storico,43.776739774848295,11.252147934683471,Entire home/apt,341,1,1,2022-05-21,1,25,346,1,
635671389386887625,TOSCANELLA APT. AMBRA,355555977,Italy,,Centro Storico,43.767562877532995,11.25071896832636,Entire home/apt,153,1,0,,,11,353,0,
631186693669452309,Old Bridge Design Loft,21328983,Fernanda,,Centro Storico,43.770440178244776,11.253476444411502,Entire home/apt,201,1,3,2022-06-07,3,1,337,3,
621078701841564931,Residenza Quartieri Storici - 6 guests Suite,2966846,Francesco,,Centro Storico,43.774537589690155,11.254432997147553,Private room,481,1,2,2022-05-29,2,10,343,2,
631513755977110182,HEALTHY HOME - DREAM VIEW,38905787,Andrea,,Centro Storico,43.77464,11.24076,Private room,103,1,2,2022-06-05,2,3,197,2,
621362407401986117,SAN PAOLINO suite - FLORENCE,256240089,Sandy,,Centro Storico,43.77419110695268,11.24487959956066,Entire home/apt,147,3,5,2022-06-06,5,4,120,5,
631542399149359900,San Niccolo Luxury Apartment,89277071,Lorenzo,,Centro Storico,43.76453,11.26328,Entire home/apt,450,1,0,,,28,185,0,
635861918995810528,Angelico Apartment,435431766,Madeinitaly,,Campo di Marte,43.767452,11.277793,Entire home/apt,135,1,0,,,3,198,0,048017LTN7241
621417980501930807,🤍Giullari White Suite🤍,129887832,Guido,,Gavinana Galluzzo,43.747192,11.25804,Entire home/apt,91,2,5,2022-06-10,5,2,137,5,
621432867912645495,Appartamento incantevole a Firenze in zona Le Cure,141189502,Gionata,,Campo di Marte,43.78959266891552,11.274182543342313,Entire home/apt,73,3,1,2022-06-01,1,1,54,1,
621434252388240758,La Mansardina dei Calzaiuoli,457865707,Roberto,,Centro Storico,43.772415,11.255499,Entire home/apt,100,2,7,2022-06-05,7,1,344,7,
631716607986579265,Q40 - terrace apartment with parking,183321589,Paola,,Rifredi,43.799023,11.235302,Entire home/apt,130,3,0,,,3,262,0,
621523329076639412,[La Bella Vita* * * * *] FIRENZE typical apartment,130882186,Skerdi,,Centro Storico,43.76629813231734,11.255915919589794,Entire home/apt,83,1,5,2022-06-09,5,1,292,5,
631752232757264435,La piccola dimora,460198913,Alex,,Rifredi,43.789139,11.247404,Entire home/apt,129,2,1,2022-06-05,1,1,212,1,
632309778106811433,Santa Croce lovely apartment,285728227,Luca,,Centro Storico,43.769733,11.264134,Entire home/apt,179,1,1,2022-06-04,1,3,345,1,
635867657353465638,Alloggio indipendente per visitare Firenze…,56755232,Stefania,,Rifredi,43.79457056776063,11.240325450019274,Entire home/apt,55,2,0,,,1,284,0,
635876813494766376,Appartamento Borgo Albizi,45259442,Istay,,Centro Storico,43.77236966931441,11.259452311892701,Entire home/apt,664,1,0,,,71,7,0,
636017607549567562,Borgo Santa Croce,452968112,Istay,,Centro Storico,43.768082,11.262083,Entire home/apt,902,1,0,,,28,57,0,
621532730132255988,Dante Apartment 3 bdr in center of Florence.,221716521,Ambra,,Centro Storico,43.76770768022969,11.26965973275416,Entire home/apt,199,2,1,2022-05-20,1,11,294,1,
636032249477191205,Lungarno delle Grazie Apartment,51561154,Giulio,,Centro Storico,43.766884,11.259283,Entire home/apt,111,2,0,,,8,256,0,
632355444456533925,Dimora nonna Carla,46280357,Nicola,,Campo di Marte,43.76682078827513,11.274214372730711,Entire home/apt,75,2,2,2022-05-30,2,2,272,2,
621551535655110361,DiladdArno holiday suite,457890126,Maria Rosaria,,Centro Storico,43.766322969097956,11.245941249054036,Entire home/apt,80,3,1,2022-06-06,1,1,273,1,
632526462694654886,Appartamento incantentevole a Firenze,360977390,Micol,,Campo di Marte,43.768147,11.274562,Entire home/apt,103,1,1,2022-06-10,1,1,327,1,3395046739
636037113655465900,Appartamento moderno nel centro storico di Firenze,405357915,Carlos,,Centro Storico,43.780594,11.263593,Entire home/apt,200,3,0,,,1,63,0,
621649473279471385,Bargello Cozy Apartment With Two Bedrooms,362247,Sid,,Centro Storico,43.770397,11.260233,Entire home/apt,160,2,3,2022-06-03,3,38,318,3,
621778821840219510,"Teatro City central , Free pick up airport @@@",133388982,Kike,,Centro Storico,43.786034,11.227451,Entire home/apt,193,1,0,,,1,358,0,"1



B76n88"
636068602791833491,HISTORIC FLORENCE APARTMENT,16651502,Stefania,,Centro Storico,43.771564,11.247188,Entire home/apt,166,2,1,2022-06-07,1,15,335,1,
636083754020379082,"Epic Florence – Terrace Overlooks Ponte Vecchio! A/C, Bright. Heart of History",1450696,ItalyPerfect,,Centro Storico,43.7664,11.25361,Entire home/apt,260,1,0,,,10,92,0,
633011533537223558,Beautiful double room in Florence,6857712,Ksusha,,Centro Storico,43.783127,11.233461,Private room,50,2,2,2022-06-06,2,1,86,2,
633099249043405745,Exceptional apartment at the heart of Florence.,30862279,Florjan,,Centro Storico,43.77775414780686,11.253457303845726,Entire home/apt,341,1,0,,,25,353,0,
633111916248680796,Borgo Ognissanti 33,175095371,Annie,,Centro Storico,43.773144,11.244529,Entire home/apt,281,1,0,,,21,57,0,
622098059192001576,Lovely and quiet 1-bedroom apartment in Florence,53551685,Fiorela,,Rifredi,43.78695161581302,11.249282393094957,Entire home/apt,91,1,4,2022-06-10,4,1,46,4,
636243425781015494,Cherubini Charm,461255715,Mirella,,Centro Storico,43.780605,11.263534,Entire home/apt,213,2,1,2022-06-07,1,1,345,1,
636354257754977870,La Mansarda di Villa Lia al Piazzale Michelangelo,13221319,Barbara,,Centro Storico,43.75450269945979,11.24751687881316,Entire home/apt,187,1,2,2022-06-08,2,3,342,2,
622154658959544555,Ponte Vecchio in comfort and style,458011624,Jacopo,,Centro Storico,43.76730394962774,11.250102848010572,Entire home/apt,110,3,3,2022-06-05,3,1,290,3,
636753568066555655,All flat with roof In Florence- Accademia Museum,313757867,Fede,,Centro Storico,43.776978,11.258747,Entire home/apt,64,5,0,,,2,78,0,
636853515321437342,TOSCANELLA STUDIO SMERALDO,355555977,Italy,,Centro Storico,43.765520904173655,11.249088510257128,Entire home/apt,130,1,2,2022-06-06,2,11,350,2,
633172458680605357,Un piccolo rifugio a Firenze,189853273,Luciano,,Campo di Marte,43.770107,11.279329,Entire home/apt,65,1,1,2022-06-04,1,1,247,1,
633296928978969185,Firenze view in a city center loft attic,53940281,Serena,,Centro Storico,43.771011,11.258774,Entire home/apt,179,2,0,,,1,321,0,"CODICE REGIONALE 048017CAV0517
CODICE STRUTTURA Y00103"
622348196658913691,Apartment in the historic center of Florence,409956931,Nati,,Centro Storico,43.76755,11.25819,Entire home/apt,100,2,4,2022-06-05,4,2,335,4,
633337578712966101,Delizioso appartamento a Firenze,19677545,Nora,,Campo di Marte,43.78293042683018,11.263927156697077,Entire home/apt,52,2,4,2022-06-08,4,1,162,4,
636882182374109237,TOSCANELLA LOFTED ROOM MADREPERLA,355555977,Italy,,Centro Storico,43.766544342041016,11.250076293945312,Private room,138,1,3,2022-06-10,3,11,350,3,
636895254104934775,Studio con vista giardino orticoltura,10965225,Cristian,,Rifredi,43.787067,11.259915,Entire home/apt,66,1,0,,,3,192,0,
622976282521180299,"Appartamento Mamma Sandra, parcheggio e comodità",440153593,Sara,,Isolotto Legnaia,43.78178039771136,11.202429895211216,Entire home/apt,106,2,0,,,1,212,0,
636943718158965301,camera a Firenze centro,47439569,Weidan,,Centro Storico,43.77665620980523,11.251741982130447,Private room,72,1,0,,,2,314,0,
633365480523803726,Luxury Apartment Terme 13,444061223,Enrico,,Centro Storico,43.769669,11.252986,Entire home/apt,264,2,2,2022-06-08,2,1,306,2,
622991947105164385,Sant'Ambrogio Market cozy apartment,96122546,CleanBnB Team,,Centro Storico,43.770103,11.265115,Entire home/apt,175,2,0,,,104,285,0,
623055384227278593,Mamo Florence - Turandot Apartment,26894194,Mamo,,Centro Storico,43.76457961228052,11.244803537932444,Entire home/apt,328,1,1,2022-06-10,1,92,344,1,
623069735087152024,New Apartment in Florence,458224411,Tommaso,,Campo di Marte,43.77947001269894,11.270273600961973,Entire home/apt,223,4,0,,,1,71,0,
633668131003689779,Appartamento con soppalco,460653343,Mary,,Centro Storico,43.776272,11.250772,Entire home/apt,236,1,1,2022-06-04,1,1,162,1,
633797783935793217,New and bright flat in the city center!!,460679741,Salvatore,,Centro Storico,43.779621,11.244355,Entire home/apt,196,1,0,,,1,73,0,
636954106953895872,Florentine Escape,5905166,Josephine,,Isolotto Legnaia,43.774307,11.232713,Entire home/apt,80,2,1,2022-06-05,1,1,198,1,
623101002642001976,MonoColore Apartment,64564024,Marco,,Campo di Marte,43.771061,11.274598,Entire home/apt,68,2,2,2022-06-01,2,2,286,2,048017LTN7182
637379745024040438,Central Market Apartment,30862279,Florjan,,Centro Storico,43.77597722537171,11.251120151332664,Entire home/apt,355,1,0,,,25,333,0,
637388408437526712,Unique Apartments - Brunelleschi II,30862279,Florjan,,Centro Storico,43.77392692281236,11.259819466902918,Entire home/apt,5495,1,0,,,25,321,0,
633831313708506187,San Gallo Luxury,23904874,Edoardo E Michela,,Rifredi,43.783777242138044,11.260205304347291,Entire home/apt,407,2,0,,,154,340,0,
634042006973976796,Lovely 2 bedrooms-flat with panoramic view,11974225,Lorenzo,,Campo di Marte,43.783146,11.322149,Entire home/apt,70,2,0,,,1,169,0,
